seiu,,,,,
,Adoption of AI in Construction,October 8,9:30AM - 11:00AM,"San Francisco, CA",https://lu.ma/883rbme0
,Bridging AI Talents between the US and Canada,October 8,9:30AM - 12:30PM,"San Francisco, CA",https://lu.ma/wo7mlnut
,Survival of the Fittest: Navigating the AI Risk Playbook,October 8,9:00AM - 11:00AM,"San Francisco, CA",https://lu.ma/v2o7s3kq
,Robotics x AI Mixer w/ Raine Ventures,October 8,8:00AM - 12:00PM,"San Francisco, CA",https://partiful.com/e/keqnVYBtsuflPjy9YlUR
,OpenAI Tech Week Reception | #SFTechWeek,October 8,5:00PM - 7:00PM,"San Francisco, CA",https://lu.ma/oai-sftw
,Multimodal Data with Modern Tools,October 8,5:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/x5j5bt51
,The AI Flash Conference,October 8,4:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/bgpdldt3
,#TechWeek: Data & AI Edition,October 8,5:30PM - 8:30PM,"San Francisco, CA",https://lu.ma/itp2xgaw
,AI2Web3 Bootcamp,October 7-11,5:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/72pf06p0
,AI is for Advocacy,October 7,6:00PM - 8:00PM,"San Francisco, CA",https://partiful.com/e/rUgnIi5q2NVPnL0S65gb
,Using AI to Teach AI: Kira Learning,October 7,6:00PM - 8:00PM,"San Francisco, CA",https://partiful.com/e/h2lXxEJKavIseP6AXB4r
,Building your GTM motion with AI,October 7,5:30PM - 8:30PM,"San Francisco, CA",https://partiful.com/e/0L3TXTk9vkS5lvze73O8?
,AI FOUNDER PITCH & DEMO NIGHT,October 7,5:30PM - 8:30PM,"San Francisco, CA",https://lu.ma/220t9i88
,LLM/Agent Trivia Night & Happy Hour,October 7,5:00PM - 9:00PM,"San Francisco, CA",https://partiful.com/e/lntnRVOSW51IgkcZEpNZ
,Orbis86 Future of Tech: Web3 x AI,October 7,5:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/Orbis86SFtechweekoct24
,D/Acc Self-Sovereign AI Fireside Chats,October 7,4:00PM - 7:00PM,"San Francisco, CA",https://partiful.com/e/fYaXPFPVoooMReFOZh6K
,AI in Marketing,October 7,5:00PM - 7:00PM,"San Francisco, CA",https://lu.ma/boqotgjs
,Awesome AI Dev Tools - October,October 7,5:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/0mh3j8m1
,AI B2B and B2C Investors & Networking,October 7,4:00PM - 6:00PM,"Palo Alto, CA",https://lu.ma/z8lmeo7x
,Poker Night by House of AI & Cake Equity,October 7,7:00PM - 10:00PM,"San Francisco, CA",https://lu.ma/pkv1bwd5
,"Artificially Un-Intelligent: A Tech Comedy Show @ #SFTechWeek, Presented by Avenue Z and Just Go Grind",October 7,7:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/h8tdnvwl
,Transformers Mixer: AI Infrastructure Happy Hour,October 7,6:30PM - 8:30PM,"San Francisco, CA",https://lu.ma/xpbtjvpo
,Consumer AI Founders & Investors Soirée,October 7,6:00PM - 8:00PM,"San Francisco, CA",https://partiful.com/e/b94kkpXbGpLvTdW8AqzA
,Neurotech & AI Salon,October 7,6:00PM - 8:00PM,"San Francisco, CA",https://partiful.com/e/6kJQn7wbHOdejfMPdrNR
,Trying to Innovate with AI? You're Probably Doing it Wrong,October 7,5:30PM - 7:30PM,"San Francisco, CA",https://lu.ma/fxxrxv35
,Building Compound AI with Baseten Chains,October 7,5:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/vk73vrfq
,"AI in HR: Agents! Demos, discussions, and debates on Agents, hosted by Indeed.com and Reach Capital",October 7,5:00PM - 7:30PM,"San Francisco, CA",https://lu.ma/s4jc4pa4
,Getting your AI startup funded,October 7,4:00PM - 6:00PM,"San Francisco, CA",https://partiful.com/e/StOUdRs2NXn128qsVodD
,AWS Startups and Lightspeed present GenAI Robotics,October 7,4:00PM - 7:00PM,"San Francisco, CA",https://lu.ma/rzryc3d2
,Disrupting Data Centers with AI & Sustainable Infrastructure,October 7,4:00PM - 7:00PM,"San Francisco, CA",https://lu.ma/mstzof85
,AI Breakthrough: Finding Product-Market Fit hosted by a16z and HSBC,October 7,3:00PM - 4:00PM,"San Francisco, CA",https://partiful.com/e/NECgLsvwMqVLzXS49qPT
,"Startup Pitch - Momen, Novelte Robotics, and CubeVI",October 6,2:00PM - 4:00PM,"Cupertino, CA",https://lu.ma/zuvezxwj
,Hockeyhacks AI for RevOps,October 6,11:30AM - 11:30PM,"San Francisco, CA",https://lu.ma/i3i0qpgb
,Bits and Bills - AI Agents in the Financial Services Hackathon,October 5-6,9:00AM - 6:00PM,"San Francisco, CA",https://lu.ma/126821za
,Open Source Hackathon,October 5,11:30AM - 8:00PM,"San Francisco, CA",https://lu.ma/5khy5wls
,AWS GameDay - Generative AI Unicorn Party,October 5,9:30AM - 1:00PM,"San Francisco, CA",https://aws.amazon.com/startups/events/aws-gameday-generative-ai-unicorn-party-repeat
,Hackathon: Code interpreting 2.0 with E2B and Fireworks AI,October 5,9:30AM - 7:30PM,"San Francisco, CA",https://lu.ma/kkc0gwao
,Arxiv Dives with Oxen.AI - Running the Prompt Report,October 4,10:00AM - 11:00AM,Remote,https://lu.ma/arxivdive-28
,Happy Birthday Gemini Meetup,October 4,5:00PM - 7:00PM,"Mountain View, CA",https://lu.ma/geminimeetup
,Trends in AI - October 2024,October 4,8:00AM - 9:00AM,Remote,https://lu.ma/gsoa6jcv
,AI + Data Tech Networking,October 3,5:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/lxlugvg1
,AI4D: ByteDance Open Source Meetup,October 3,5:30PM - 8:30PM,"San Jose, CA",https://lu.ma/ypixyec0
,Streamlit SF Meetup,October 3,6:00PM - 9:00PM,"San Francisco, CA",https://www.meetup.com/streamlit-san-francisco-meetup-group/events/303533467/
,"Come for Coffee, Leave with Your AI Twin",October 3,9:00AM - 10:00AM,Remote,https://lu.ma/hvt1ywou
,Google's AI-based weather and climate modeling with NeuralGCM,October 3,5:00PM - 8:00PM,"Palo Alto, CA",https://lu.ma/bx8t93rc
,AI Strategies for Modern Product Managers,October 3,10:00AM - 11:00AM,Remote,https://web.storytell.ai/upcoming-events/ai-strategies-for-product-managers?utm_source=cv
,SingleStore Now 2024,October 3,9:00AM - 6:30PM,"San Francisco, CA",https://events.singlestore.com/singlestore-now-2024
,"SF Data + AI Happy Hour, AI Realized After Party Edition",October 2,7:30PM - 10:00PM,"San Francisco, CA",https://lu.ma/aidata
,Agents and the Future w Sierra Ventures,October 2,6:30PM - 8:30PM,"San Francisco, CA",https://lu.ma/jl81tyi3
,Life Sciences x AI,October 2,6:00PM - 8:30PM,"San Francisco, CA",https://lu.ma/cxrr3703
,AI Agents for Business,October 2,4:00PM - 6:00PM,"Palo Alto, CA",https://lu.ma/0fcptipy
,Building Agentic Workflows on AWS,October 2,5:30PM - 8:00PM,"San Francisco, CA",https://aws.amazon.com/startups/events/building-agentic-workflows-on-aws-repeat
,AI Hack Night with OpenAI,October 2,5:30PM - 8:30PM,"San Francisco, CA",https://lu.ma/ibalrnkt
,AI Realized Summit,October 2,8:00AM - 6:00PM,"San Francisco, CA",https://lu.ma/airsummit
,Boost VC Deep Tech Demo Day,October 1-7,9:00AM - 6:00PM,Remote,https://demoday.boost.vc/
,xAI Engineering Open House ,October 1,6:00PM - 9:00PM,"San Francisco, CA",https://docs.google.com/forms/d/e/1FAIpQLSdE9CXW5wC3vEQrBEU7GM6nAjSr5ylmgXqOzpadiLlh6Zh08Q/viewform
,OpenAI DevDay Watch Party & Developer Lounge,October 1,9:00AM - 5:00PM,"San Francisco, CA",https://lu.ma/emzk4wqb
,Secure AI Models and Knowledge Graphs,October 1,6:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/8xdwdylz
,Consumer AI Agents and Applications,October 1,5:00PM - 8:30PM,"Palo Alto, CA",https://lu.ma/d3aa8c0g
,ElasticON Tour San Francisco,October 1,7:30AM - 5:00PM,"San Francisco, CA",https://www.elastic.co/events/elasticon/san-francisco?utm_campaign=elasticon-tour-san-francisco&utm_source=paid&utm_medium=cerebral-valley
September,OpenAI DevDay Pregame,September 30,6:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/devday-pregame
,Agents on RAG with LlamaIndex + Automating B2B Sales Prospecting with Fiber.AI @ AWS Gen AI Loft,September 30,5:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/search-sf
,AI Dev Tools Night,September 30,6:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/mkjng0xx
,Snark Tank/Money is Funny: GenAI Tech Pitch Roast Comedy Show,September 30,6:00PM - 8:30PM,"San Francisco, CA",https://lu.ma/aicomedy
,AI B2B and B2C Investors & Networking,September 30,4:00PM - 6:00PM,"Palo Alto, CA",https://lu.ma/nv10yefa
,Hardware AI Hackathon,September 28,12:00PM - 10:00PM,"San Francisco, CA",https://lu.ma/quzkdemn
,Hack on ARC Prize: Strong Compute + GPUs included,September 27-29,6:00PM - 11:00PM,"San Francisco, CA",https://lu.ma/dvvfewxe?utm_source=cerebral
,Mega Chess SF Hackathon: Train AI Chess Bots on GPUs,September 27-28,6:00PM - 11:00PM,"San Francisco, CA",https://lu.ma/dakzq0vy?utm_source=cerebral
,AI Infra Summit ,September 27,10:00AM - 5:00PM,"San Francisco, CA",https://lu.ma/ai-infra-summit
,Women in AI Breakfast: Building an AI MVP & Fireside chat with Google Leader,September 27,8:30AM - 10:30AM,"San Francisco, CA",https://lu.ma/72oxq8fl
,Juice and Jam Session ,September 26,4:30PM - 6:30PM,"San Francisco, CA",https://lu.ma/lctdrak1
,"Come For Coffee, Leave With Your AI Twin",September 26,9:00AM - 10:00AM,"San Francisco, CA",https://lu.ma/8hcu5kym
,Run Your Life with Data Science - Longevity (Speaker Series #1),September 26,5:30PM - 7:30PM,"San Francisco, CA",https://lu.ma/uue4j2tu
,SignalFire AI Lab Live - Game Night,September 26,5:30PM - 8:00PM,"San Francisco, CA",https://lu.ma/AILLGameNight
,Build AI-powered Search for Every Data Source with Fivetran and Milvus,September 26,9:00AM - 10:00AM,Remote,https://zilliz.com/event/build-ai-powered-search-for-every-data-source-fivetran-milvus-connector
,Breakfast with Inferless - Developers Only!,September 26,9:00AM - 10:00PM,"San Francisco, CA",https://lu.ma/i3ttu4gu
,The Balancing Act: Humans + AI - The Key to Enterprise AI Adoption,September 26,7:00AM - 8:00AM,Remote,https://www.linkedin.com/events/7241401096374513664/
,Women in AI @ Distyl x Coatue by Oasis Collective,September 26,5:30PM - 7:30PM,"San Francisco, CA",https://lu.ma/jh5d40cp
,"Remarkable Women in AI: ""AI Moonshot Mission 2030""",September 26,11:30AM - 8:00PM,"Palo Alto, CA",https://www.transatlanticaiexchange.com/remarkable-women-in-ai-2024/
,Beyond the Tutorial: Building Agents with LlamaIndex & Qdrant,September 26,10:00AM - 11:00AM,Remote,https://try.qdrant.tech/build-advanced-agents-with-llamaindex-and-qdrant?utm_source=cerebralvalley&utm_medium=website&utm_campaign=sept-webinar-agents-llamaindex
,The Generative Browser Summit: Intelligence & Interfaces,September 26,5:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/eqxs5f15
,Llama Lounge 13: The AI Startup Event Series at Capgemini ,September 26,6:30PM - 9:30PM,"San Francisco, CA",https://lu.ma/llamalounge13
,AI Agents for Non-Technical Teams — Sales & Customer Success,September 25,4:00PM - 6:00PM,"Palo Alto, CA",https://lu.ma/9y2dpkeg
,"Data, Fine-Tuning, and Serverless Infra: An Evening with Airtrain AI, OpenPipe, and Modal Labs",September 25,5:30PM - 8:00PM,"San Francisco, CA",https://lu.ma/jfsyz0xc
,GenAI Night for Students and Newbies,September 25,6:00PM - 8:00PM,"San Francisco, CA",https://aws.amazon.com/startups/events/genai-night-for-students-and-newbies
,Humane Tech Meetup: Harmonize Business Growth and Humane Practices,September 25,6:00PM - 8:00PM,"San Mateo, CA",https://lu.ma/53yl0dyv?utm_source=cerebral_valley
,Gen Battle SF: Let’s make Music Videos With AI!,September 25,6:00PM - 10:00PM,"San Francisco, CA",https://lu.ma/15w6fhbv
,Significance Summit,September 25,8:00AM - 5:30PM,"San Francisco, CA",https://statsig.com/significance-summit
,Chatbot & AI Conference,September 24-26,9:00AM - 6:00PM,"San Francisco, CA",https://www.chatbotconference.com/
,Fueling Your Startup Dreams: Insights from Techstars,September 24,7:00PM - 8:00PM,Remote,https://lu.ma/7e5aon4v
,Training the transformer killer on AMD,September 24,6:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/lnhe0mvq?utm_source=cerebralvalley
,Image Generation AI Workshop: Diffusion Model Architecture and Beyond - Deep Dive with a Diffusion Model Pioneer,September 24,5:00PM - 6:30PM,Remote,https://lu.ma/onfbp0kw
,Build Vertical AI w/AgentOps,September 24,5:00PM - 7:00PM,"San Francisco, CA",https://lu.ma/1r42q4dn
,Quantum Gen AI Lecture Series,September 24,6:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/vucrkhjw
,Foundation of Compound AI Systems,September 24,5:30PM - 8:30PM,"San Francisco, CA",https://lu.ma/roev9rc6
,From Theory to Practice: How to Address Algorithmic Bias,September 24,9:00AM - 11:00AM,Remote,https://web.storytell.ai/upcoming-events/from-theory-to-practice-how-to-address-algorithmic-bias
,AI's Hard Economics for Good Times - presented by Baseten & Orb,September 24,5:30PM - 8:30PM,"San Francisco, CA",https://lu.ma/v35t9ppf
,Investing in Beneficial AI: Spearheading Systemic Change to Ignite a Human Renaissance ,September 24,6:30PM - 10:00PM,"San Francisco, CA",https://lu.ma/6mn83soz
,AI Agents for Product Management Experts,September 24,5:30PM - 9:30PM,"Palo Alto, CA",https://lu.ma/5u32hzt7
,AI21Labs: Under the hood of a modern Large Language Model,September 24,5:30PM - 8:30PM,"San Francisco, CA",https://aws.amazon.com/startups/events/ai21labs-under-the-hood-of-a-modern-large-language-model
,MindsDB Launch Celebration,September 24,6:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/4eje3tre
,MindsDB Virtual Product Launch ,September 24,12:00PM - 1:00PM,Remote,https://mindscloud.ai/virtual-product-launch
,Building AI Agents Wine Night 2 - RAG + Agents,September 24,5:30PM - 8:30PM,"San Francisco, CA",https://lu.ma/tqhcay7n
,Small Data SF 2024,September 23-24,9:00AM - 5:30PM,"San Francisco, CA",https://www.smalldatasf.com/2024
,Agentic AI World Summit; w/ Fetch.ai (Hosted by Aiify.io & Founders' Creative),September 23-24,9:30AM - 8:00PM,"San Francisco, CA",https://lu.ma/agent
,Meet THE FRONTIERS2024,September 23-24,9:00AM - 9:00PM,"San Francisco, CA",https://lu.ma/dpc6w933
,Airbyte 1.0 Launch Party,September 23,6:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/ky15pnxf
,Startups Demo & Networking at AWS Loft,September 23,5:30PM - 8:30PM,"San Francisco, CA",https://www.aicamp.ai/event/eventdetails/W2024092317
,Ai Salon: Well Being,September 23,5:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/mtc8s15g
,AI Investors & Networking,September 23,4:00PM - 6:00PM,"Palo Alto, CA",https://lu.ma/kkp1cqbe
,Judgment day hackathon - building LLM judges,September 21-22,10:00AM - 5:00PM,"San Francisco, CA",https://wandb.ai/site/resources/events/judgment-day-hackathon
,ai + health 24hr hack @ studio 45 (mission),September 21-22,9:30AM - 10:30AM,"San Francisco, CA",https://lu.ma/qokre0j2
,Agentic AI World Hackathon; w/ Fetch.ai,September 21-22,9:30AM - 8:00PM,"San Francisco, CA",https://lu.ma/agenthack
,AWS GameDay - Generative AI Unicorn Party,September 21,9:30AM - 1:00PM,"San Francisco, CA",https://aws.amazon.com/startups/events/aws-gameday-generative-ai-unicorn-party
,CUDA MODE,September 21,10:00AM - 12:00AM,"San Francisco, CA",https://events.accel.com/cudamode
,"GenAI, inferencing, RLHF Tech Talks",September 20,5:30PM - 8:30PM,"Palo Alto, CA",https://lu.ma/mt5gi85y
,AI-in-Action: Transforming Customer Engagement & Success with AI,September 20,1:00PM - 4:00PM,"San Francisco, CA",https://lu.ma/4fvranhp
,Fine-tuning Gemini for video games,September 20,5:00PM - 7:00PM,"Mountain View, CA",https://lu.ma/geminimeetup
,"Build an AI Scheduler: Smart Meetings with Zoom, LlamaIndex & Qdrant @ AWS",September 20,9:00AM - 4:00PM,"San Francisco, CA",https://lu.ma/csll5v5j
,Transformers at Work 2024 - by Zeta Alpha,September 20,1:00PM - 9:00PM,"Berkeley, CA",https://lu.ma/2k566ig2
,Unlock the Future of Sound with ren.ai | Post-Dreamforce Launch Party,September 20,5:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/jqtgbned
,Indian-American Founders Dinner : Butternut AI x Leen x JPM,September 19,6:30PM - 8:30PM,"San Francisco, CA",https://lu.ma/knuiabx8
,Building AI applications with PostgreSQL: A busy developer's guide,September 19,9:00AM - 10:00AM,Remote,https://lu.ma/0v7nwfxd
,How To Go From 5k - 100k MRR for AI Founders & CMO's,September 19,2:00PM - 3:00PM,Remote,https://lu.ma/eh0bvhto
,"LLM’s, Multimodal & Edge AI",September 19,5:30PM - 9:00PM,"Palo Alto, CA",https://lu.ma/q3686ukt
,MLOps South Bay meetup,September 19,5:00PM - 8:00PM,"Mountain View, CA",https://wandb.ai/site/resources/events/mlops-meetup-mountain-view
,Building Agentic Workflows on AWS,September 19,5:30PM - 8:00PM,"San Francisco, CA",https://aws.amazon.com/startups/events/building-agentic-workflows-on-aws
,AI Innovators Summit: Systems Thinking and Startups,September 19,9:00AM - 8:00PM,"San Francisco, CA",https://lu.ma/bevn1sxj
,Gen AI Observatory - Dreamforce After Party,September 19,5:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/d0e5f38d
,"AI Systems at Scale: Embeddings, LLMs, and Beyond",September 19,5:45PM - 8:45PM,"San Francisco, CA",https://lu.ma/roa2ak6k
,GenAI Collective Marin The Scaling Salon,September 19,5:30PM - 9:00PM,"San Rafael, CA",https://lu.ma/lgcgvywy
,Transformers need glasses! Information over-squashing in language tasks,September 19,10:00AM - 11:00AM,Remote,https://lu.ma/ez7sexsb?utm_source=cerebralvalley
,PyTorch Conference 2024,September 18-19,7:30AM - 5:30PM,"San Francisco, CA",https://events.linuxfoundation.org/pytorch-conference/
,fal x BFL Present: Acceleration by the Bay,September 18,6:30PM - 8:30PM,"San Francisco, CA",https://lu.ma/r1ntmmh2
,Coworking space for AI-ML and Web-Apps that use AI-ML,September 18,7:00PM - 9:00PM,"Mountain View, CA",https://www.meetup.com/hackerdojo/events/303405860
,Ai Salon & SF Intellectuals,September 18,7:00PM - 9:30PM,"San Francisco, CA",https://lu.ma/mpdhb01n
,"Bay Area AI Safety Meetup w Realm Labs, Stanford & Emergence AI, sponsored by Tola Capital",September 18,5:30PM - 8:30PM,"San Francisco, CA",https://lu.ma/qd01ad7n
,AI in GTM: Dreamforce after-hour panel with GTM SaaS founders,September 18,5:30PM - 7:30PM,"San Francisco, CA",https://lu.ma/r44zv08u
,ML IRL - September,September 18,5:30PM - 8:30PM,"San Francisco, CA",https://lu.ma/p40ccuq4
,California AI Dreaming Party,September 18,5:00PM - 8:00PM,"Palo Alto, CA",https://lu.ma/ai-dreaming
,Build Your AI Twin ,September 18,9:00AM - 10:00AM,Remote,https://lu.ma/wgreghbn
,Groq Developer Meetup,September 18,5:30PM - 8:30PM,"Mountain View, CA",https://lu.ma/mf3qdur3
,Dreamforce 2024 Unofficial Mixer,September 18,6:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/125ud8i9
,NousCon,September 18,5:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/zlgp0ljd
,AI x Law: AI and Legal Boundaries| Women in AI Panel & Social,September 18,6:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/doij2m0d
,Image Generation AI Workshop - Deep Dive with a Diffusion Model Pioneer,September 17,5:00PM - 6:30PM,Remote,https://lu.ma/zsfue6fo
,Agents and the Future w Tim Weingarten,September 17,6:30PM - 8:30PM,"San Francisco, CA",https://lu.ma/210d0xs0
,Strategic Synergy: Elevating Business Decisions with Executive Data Science and Generative AI,September 17,11:00AM - 12:00PM,Remote,https://lu.ma/tvwgvyaz
,Generative AI Demo Night,September 17,5:30PM - 7:30PM,"San Francisco, CA",https://lu.ma/shtxtf8d
,AI x Humanity Happy Hour,September 17,5:00PM - 6:00PM,"San Francisco, CA",https://lu.ma/6q9mg84d
,LLMs Night with NVIDIA,September 17,5:30PM - 8:30PM,"San Francisco, CA",https://www.aicamp.ai/event/eventdetails/W2024091717
,Pitching the Future in AI,September 17,6:00PM - 8:30PM,"San Francisco, CA",https://www.eventbrite.com/e/pitching-the-future-in-ai-tickets-993738888767?aff=cerebralvalley
,Reconify Generative AI Demo Night,September 17,5:30PM - 7:30PM,"San Francisco, CA",https://www.eventbrite.com/e/reconify-generative-ai-demo-night-tickets-987377672197
,"Unstructured Data Meetup South Bay Edition with Arize, Nordstrom, Zilliz, and more",September 17,5:30PM - 8:30PM,"Palo Alto, CA",https://lu.ma/tzgvgob0
,Tech Talks: Building trust in large language models with HydroX AI,September 17,10:00AM - 11:00AM,Remote,https://pitchbook.com/webinars/tech-talks-building-trust-in-large-language-models
,Fei-Fei Li's AI Journey,September 17,7:00PM - 8:15PM,"Mountain View, CA",https://www.eventbrite.com/e/fei-fei-lis-ai-journey-tickets-945847925607
,May the AI Force be with you,September 16,5:00PM - 7:00PM,"San Francisco, CA",https://lu.ma/ai-force
,AI Art and Generative AI Happy Hour!,September 16,7:00PM - 9:00PM,"San Francisco, CA",https://www.meetup.com/generative-ai-sf-happy-hour/events/303249173
,Awesome AI Dev Tools - September,September 16,5:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/3wq3s8jq
,AI Investors & Networking,September 16,4:00PM - 6:00PM,"Palo Alto, CA",https://lu.ma/077adi68
,AI & APIs | Networking Mixer,September 16,4:00PM - 6:00PM,"San Francisco, CA",https://lu.ma/xy8xz7a9
,"Lvlup.ai Launch Party & AI Note, Art & Music Hackathon for Everyone",September 15,6:00PM - 8:30PM,"Palo Alto, CA",https://lu.ma/pke8rg8z
,Squire.ai Hackathon I - Null to Agent,September 14-15,9:00AM - 4:00PM,"San Francisco, CA",https://lu.ma/grccr844
,AI for Revops,September 14-15,9:30AM - 6:30PM,"San Francisco, CA",https://lu.ma/i3i0qpgb
,AI My Life - Hackathon,September 14-15,9:30AM - 6:00PM,"San Francisco, CA",https://lu.ma/gfbkd0x3
,Agents & Future of UX Hackathon,September 14,11:30AM - 10:00PM,"San Francisco, CA",https://partiful.com/e/KiYuRV9IglDtL2OHr9V0
,AI Agent Hack with LabLab and MindsDB,September 13-15,11:00AM - 12:00PM,"San Francisco, CA",https://lu.ma/t1gcb9kb
,Synergy_AI,September 13,1:30PM - 10:30PM,"San Francisco, CA",https://lu.ma/70fq4t2x
,2040: A Silicon Valley Satire,September 13,4:0PM - 6:00PM,"San Francisco, CA",https://www.eventbrite.com/e/shack15-conversations-2040-a-silicon-valley-satire-author-pedro-domingos-tickets-1008798612807
,Stop AI from going Skynet (RAG edition) - AWS Gen AI Loft,September 13,4:30PM - 8:00PM,"San Francisco, CA",https://lu.ma/cufsjyea
,BayGeo/USF GeoEducation Summit VII: GeoAI,September 13,9:00AM - 4:00PM,"San Francisco, CA",https://www.eventbrite.com/e/baygeousf-geoeducation-summit-vii-geoai-2024-tickets-982409903467
,SaaStr AI Founders After Party,September 13,6:00PM - 10:00PM,"San Francisco, CA",https://lu.ma/ha6fdtf1
,Build: Human-in-the-loop CoAgents (feat LangChain),September 12,9:00AM - 10:00AM,Remote,https://lu.ma/4u0us6gh
,"DSPy and GraphRAG: Making GenAI Real with Stanford, Neo4j, Pinecone, Zilliz",September 12,5:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/oej91qla
,GenAI Salon with Replicate CEO,September 12,5:00PM - 8:00PM,"San Francisco, CA",https://wandb.ai/site/resources/events/genai-salon-with-ben-firshman
,End of Summer AI Happy Hour,September 12,5:30PM - 8:30PM,"San Francisco, CA",https://lu.ma/j03r0ag1
,Breakfast with Inferless - For Developers!,September 12,9:00AM - 10:00AM,"San Francisco, CA",https://lu.ma/5d5t4zte
,Bedrock Top Startup Roadshow,September 12,12:00PM - 6:00PM,"San Francisco, CA",https://aws.amazon.com/startups/events/sf-bedrock-top-startup-roadshow-2024
,SF Data + AI Happy Hour,September 12,6:00PM - 8:30PM,"San Francisco, CA",https://lu.ma/sfdata
,Building Personalized Insurance Pricing with Real-Time AI at Prima,September 12,9:00AM - 10:00AM,Remote,https://resources.tecton.ai/building-personalized-insurance-pricing-with-real-time-ai-at-prima
,Making Open Source and Local LLMs Work in Practice x MLOps Community,September 12,6:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/kj47ynuw
,AI & Tech Talks @ Zoom HQ,September 12,5:30PM - 8:30PM,"San Jose, CA",https://lu.ma/jjgnoqik
,The Best LLM on Every Prompt,September 12,10:00AM - 11:00AM,Remote,https://lu.ma/4pt08jqw?utm_source=cerebralvalley
,AI AGENT Founder and User Social,September 11,4:00PM - 6:00PM,"Palo Alto, CA",https://lu.ma/46a2nezl
,AI Con '24 After-Hours Mixer by TensorWave & Founders Creative,September 11,6:00PM - 10:00PM,"San Francisco, CA",https://lu.ma/xjtathf6?utm_source=cerebralvalley
,"AI Social Mixer w/Open Bar | Founders, Funders & Friends in AI",September 11,6:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/g67jnaxx
,"AI Agents Happy Hour with NVidia, Hubspot & LiveX ",September 11,5:00PM - 7:00PM,"San Mateo, CA",https://lu.ma/252gtht7
,AI AGENT Founder Social,September 11,4:00PM - 6:00PM,"Palo Alto, CA",https://lu.ma/46a2nezl
,MLOps Community South Bay x Qualcomm,September 11,5:30PM - 8:30PM,"Santa Clara, CA",https://lu.ma/vizhe6w2
,Secure AI Hack Night with Pangea and Cloudflare,September 11,5:30PM - 8:30PM,"San Francisco, CA",https://lu.ma/quwsk93f
,AGI Builders Meetup,September 11,5:30PM - 8:00PM,"San Francisco, CA",https://lu.ma/326160nf
,Founders and Funders: AI with Karan Goel,September 11,6:00PM - 8:00PM,"San Francisco, CA",https://pilot.com/event/founders-and-funders-ai-karen-goel?utm_medium=email&utm_source=affiliate_content&utm_campaign=24_fndr_ff_ai_CV
,AutoML Evolved: The Evolution of Automated Machine Learning with Generative AI,September 11,11:00AM - 12:00PM,Remote,https://lu.ma/qjfi87mw
,AI Agents Mastery: From Architecture to Optimization,Sept 10-Oct 15,12:00PM - 1:00PM,Remote,https://arize.com/resource/ai-agents-mastery
,"Driving Fast, Efficient & Affordable AI",September 10-12,9:00AM - 5:00PM,"San Jose, CA",https://aihwedgesummit.com/events/aihwedgesummit
,AWS GenAI Bootcamp,September 10-11,8:00AM - 5:00PM,"San Francisco, CA",https://aws.amazon.com/startups/events/genai-bootcamp-sf2024
,The AI Conference 2024,September 10-11,7:30AM - 6:00PM,"San Francisco, CA",https://aiconference.com/
,Private VC / AI Startup Mixer - Saastr Side Event,September 10,5:30PM - 9:00PM,"San Francisco, CA",https://lu.ma/je9onz5c
,The AI Hustle: Happy Hour for Startup Founders & VCs,September 10,6:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/wbn3d68c
,AI Tools Hack Night at GitHub,September 10,4:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/ozt7jtq5
,Acquired: Live From Chase Center With Mark Zuckerberg,September 10,6:00PM - 8:00PM,"San Francisco, CA",https://acquired.ck.page/76475fa226
,Product Hunt + Daily Demo Night @ Solaris AI,September 9,6:30PM - 8:30PM,"San Francisco, CA",https://lu.ma/9mbr4yh0
,"State of AI with Zendesk, Deel and Headline",September 9,4:30PM - 6:30PM,"San Mateo, CA",https://lu.ma/dxwcirxv
